WorkPackageID,Category,Status,Severity,Description,File,Unit,LOC,Complexity,Parameters,FanIn
MAINT-02,Unit interfacing,RAW,LOW,"3 parameters for unit useDirectDownload.ts.useDirectDownload(DownloadInfo|null,void,void)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts,"useDirectDownload.ts.useDirectDownload(DownloadInfo|null,void,void)",5,1,3,
MAINT-03,Unit interfacing,RAW,LOW,"3 parameters for unit planSelection.ts.resolveStandalonePoints(number[],EnrichedPointType[],Geometry[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/helpers/planSelection.ts,"planSelection.ts.resolveStandalonePoints(number[],EnrichedPointType[],Geometry[])",5,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit reportUpload.ts.fileFilter(any,any,any)",backend/src/routes/reportUpload.ts,"reportUpload.ts.fileFilter(any,any,any)",5,4,3,
MAINT-02,Unit interfacing,RAW,LOW,"3 parameters for unit useCopyLink.ts.useCopyLink(DownloadInfo|null,void,void)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts,"useCopyLink.ts.useCopyLink(DownloadInfo|null,void,void)",5,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit keycloakAdminClient.ts.handleKeycloakRouteError(any,any,unknown,string)",backend/src/routes/keycloak/management/users/keycloakAdminClient.ts,"keycloakAdminClient.ts.handleKeycloakRouteError(any,any,unknown,string)",5,2,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit helpers.ts.getUserRolesForRequest(string,any,any)",backend/src/routes/keycloak/management/users/helpers.ts,"helpers.ts.getUserRolesForRequest(string,any,any)",4,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit PointCoreColumn.pointCoreValues(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",backend/src/helpers/queries/pointFields.ts,"PointCoreColumn.pointCoreValues(PointCoreSource,Partial<Record<PointCoreColumn, unknown>>,any)",4,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit installers.ts.filename(any,any,any)",backend/src/routes/installers.ts,"installers.ts.filename(any,any,any)",4,2,3,
MAINT-02,Unit interfacing,RAW,LOW,"4 parameters for unit generatePdfReport.ts.fitToBox(number,number,number,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/generatePdfReport.ts,"generatePdfReport.ts.fitToBox(number,number,number,number)",4,1,4,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit buildFinishedPlanQuery.ts.buildFinishedPlanRegioWhereClause(unknown,unknown[],string,RegioFilterOptions)",backend/src/helpers/queries/buildFinishedPlanQuery.ts,"buildFinishedPlanQuery.ts.buildFinishedPlanRegioWhereClause(unknown,unknown[],string,RegioFilterOptions)",3,1,4,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit useResizableSidebar.ts.getResizeDelta(ResizeHandleSide,number,number)",src/hooks/layout/useResizableSidebar.ts,"useResizableSidebar.ts.getResizeDelta(ResizeHandleSide,number,number)",3,2,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit usePlanStarGraphic.ts.addPlanStarGraphics(FlightPlanType[],__esri.GraphicsLayer,PlanStarGraphicVariant)",src/hooks/hover-click-handlers/usePlanStarGraphic.ts,"usePlanStarGraphic.ts.addPlanStarGraphics(FlightPlanType[],__esri.GraphicsLayer,PlanStarGraphicVariant)",3,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit pointFields.ts.buildPointInsertParams(PointCoreSource,unknown[],Partial<Record<PointCoreColumn, unknown>>,any)",backend/src/helpers/queries/pointFields.ts,"pointFields.ts.buildPointInsertParams(PointCoreSource,unknown[],Partial<Record<PointCoreColumn, unknown>>,any)",3,1,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit arcgis.ts.isHttpErrorWithStatus(any,number,number)",backend/src/services/arcgis.ts,"arcgis.ts.isHttpErrorWithStatus(any,number,number)",3,3,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit flightPlanColumns.ts.flightPlanExtraColumns(string,any,any)",backend/src/helpers/queries/flightPlanColumns.ts,"flightPlanColumns.ts.flightPlanExtraColumns(string,any,any)",3,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit routeResponses.ts.created(Response,unknown,string)",backend/src/helpers/routeResponses.ts,"routeResponses.ts.created(Response,unknown,string)",3,1,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit useResizableSidebar.ts.clamp(number,number,number)",src/hooks/layout/useResizableSidebar.ts,"useResizableSidebar.ts.clamp(number,number,number)",3,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"4 parameters for unit routeResponses.ts.okResult(Response,unknown,string,any)",backend/src/helpers/routeResponses.ts,"routeResponses.ts.okResult(Response,unknown,string,any)",3,1,4,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit finishedPlan.ts.finishedPlanOk(Response,unknown,any)",backend/src/helpers/validators/finishedPlan.ts,"finishedPlan.ts.finishedPlanOk(Response,unknown,any)",3,1,3,
MAINT-08,Unit interfacing,RAW,LOW,"3 parameters for unit clamp(number,number,number)",src/Components/HomePage/Body/MapViewComp/index.tsx,"clamp(number,number,number)",2,1,3,
MAINT-01,Unit interfacing,RAW,LOW,"3 parameters for unit spoedReportHtml.ts.buildSpoedPdfHtml(SpoedReportFields,string,string)",backend/src/routes/emails/spoedReportHtml.ts,"spoedReportHtml.ts.buildSpoedPdfHtml(SpoedReportFields,string,string)",0,1,3,
ARCH-02,Module coupling,RAW,HIGH,Fan-in of 116 for module with 63 lines of code,src/hooks/useLogAction.ts,,63,,,116
ARCH-02,Module coupling,RAW,HIGH,Fan-in of 142 for module with 5 lines of code,src/hooks/useContent.ts,,5,,,142
ARCH-02,Module coupling,RAW,MEDIUM,Fan-in of 27 for module with 70 lines of code,src/utils/useUpdateData.ts,,70,,,27
ARCH-02,Module coupling,RAW,MEDIUM,Fan-in of 37 for module with 35 lines of code,backend/src/helpers/routeResponses.ts,,35,,,37
ARCH-02,Module coupling,RAW,MEDIUM,Fan-in of 25 for module with 25 lines of code,src/helpers/ArcGISHelpers/getTransformedCoordinates.ts,,25,,,25
ARCH-02,Module coupling,RAW,MEDIUM,Fan-in of 24 for module with 11 lines of code,src/hooks/features/useResetFeatures.ts,,11,,,24
ARCH-02,Module coupling,RAW,MEDIUM,Fan-in of 24 for module with 9 lines of code,src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/coords.ts,,9,,,24
ARCH-02,Module coupling,RAW,MEDIUM,Fan-in of 21 for module with 8 lines of code,src/api/fetchApi.ts,,8,,,21
ARCH-02,Module coupling,RAW,MEDIUM,Fan-in of 27 for module with 7 lines of code,src/helpers/ArcGISHelpers/validateMapView.ts,,7,,,27
ARCH-02,Module coupling,RAW,MEDIUM,Fan-in of 23 for module with 3 lines of code,src/helpers/classNames.ts,,3,,,23
ARCH-02,Module coupling,RAW,LOW,Fan-in of 11 for module with 195 lines of code,backend/src/helpers/queries/buildFinishedPlanQuery.ts,,195,,,11
ARCH-02,Module coupling,RAW,LOW,Fan-in of 12 for module with 130 lines of code,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,,130,,,12
ARCH-02,Module coupling,RAW,LOW,Fan-in of 14 for module with 123 lines of code,backend/src/routes/keycloak/management/users/keycloakAdminClient.ts,,123,,,14
ARCH-02,Module coupling,RAW,LOW,Fan-in of 13 for module with 122 lines of code,src/helpers/ArcGISHelpers/createPointMapGraphics.ts,,122,,,13
ARCH-02,Module coupling,RAW,LOW,Fan-in of 14 for module with 113 lines of code,src/helpers/ArcGISHelpers/createPointGraphic.ts,,113,,,14
ARCH-02,Module coupling,RAW,LOW,Fan-in of 13 for module with 85 lines of code,src/utils/useCreateData.ts,,85,,,13
ARCH-02,Module coupling,RAW,LOW,Fan-in of 14 for module with 68 lines of code,src/hooks/zustand/shared/flightPlanFormFields.ts,,68,,,14
ARCH-02,Module coupling,RAW,LOW,Fan-in of 18 for module with 57 lines of code,backend/src/helpers/resolveRegioFilter.ts,,57,,,18
ARCH-02,Module coupling,RAW,LOW,Fan-in of 14 for module with 31 lines of code,src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/drawingToolMapCleanup.ts,,31,,,14
ARCH-02,Module coupling,RAW,LOW,Fan-in of 14 for module with 20 lines of code,backend/src/helpers/validateBody.ts,,20,,,14
ARCH-02,Module coupling,RAW,LOW,Fan-in of 11 for module with 19 lines of code,src/helpers/ArcGISHelpers/createPoint.ts,,19,,,11
ARCH-02,Module coupling,RAW,LOW,Fan-in of 12 for module with 15 lines of code,src/hooks/consts/useGetActiviteis.ts,,15,,,12
ARCH-02,Module coupling,RAW,LOW,Fan-in of 11 for module with 15 lines of code,src/hooks/consts/useGetOrganisaties.ts,,15,,,11
ARCH-02,Module coupling,RAW,LOW,Fan-in of 11 for module with 12 lines of code,src/hooks/handleCancel/useHandleCancel.ts,,12,,,11
ARCH-03,Component independence,RAW,HIGH,Interface module with 115 lines of code,src/hooks/features/useRenderPoints.ts,,115,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 95 lines of code,src/hooks/features/useRenderGeometries.ts,,95,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 86 lines of code,src/hooks/hover-click-handlers/useGeometryHover.ts,,86,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 85 lines of code,src/utils/useCreateData.ts,,85,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 77 lines of code,src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts,,77,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 73 lines of code,src/hooks/useGetFlightTimesDistance.ts,,73,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 70 lines of code,src/utils/useUpdateData.ts,,70,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 68 lines of code,src/utils/useDeleteData.ts,,68,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 68 lines of code,src/hooks/hover-click-handlers/useFinishedPlanMapHighlight.ts,,68,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 64 lines of code,src/hooks/hover-click-handlers/usePointListMapActions.ts,,64,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 63 lines of code,src/hooks/useLogAction.ts,,63,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 59 lines of code,src/hooks/hover-click-handlers/useGeometryListMapActions.ts,,59,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 56 lines of code,src/hooks/hover-click-handlers/useGeometryClick.ts,,56,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 54 lines of code,src/hooks/features/useHoverPointsAndGeometries.ts,,54,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 53 lines of code,src/helpers/refreshToken.ts,,53,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 51 lines of code,src/hooks/hover-click-handlers/useNearestPointClick.ts,,51,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 50 lines of code,src/hooks/hover-click-handlers/usePlanStarGraphic.ts,,50,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 48 lines of code,src/hooks/hover-click-handlers/useDrawYellowMarkers.ts,,48,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 47 lines of code,src/hooks/useMapInitialization.ts,,47,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 46 lines of code,src/hooks/editPoint/useCoordinateSystemSync.ts,,46,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 35 lines of code,src/hooks/hover-click-handlers/useDrawYellowGeometries.ts,,35,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 33 lines of code,src/hooks/hover-click-handlers/usePointHover.ts,,33,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 28 lines of code,src/hooks/hover-click-handlers/usePlanHover.ts,,28,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 27 lines of code,src/hooks/hover-click-handlers/usePlanClick.ts,,27,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 24 lines of code,src/hooks/features/useRenderLocalGeometries.ts,,24,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 23 lines of code,src/api-hooks/finishedPlans/usePlanPointAttachments.ts,,23,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 22 lines of code,src/api-hooks/templateFlights/useTemplateFlights.ts,,22,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 20 lines of code,src/api-hooks/flightPlans/useVluchtnummerExists.ts,,20,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 20 lines of code,src/api-hooks/finishedPlans/usePartialFinishedPlans.ts,,20,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 19 lines of code,src/api-hooks/flightPlans/useUnPreparedPlans.ts,,19,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 19 lines of code,src/api-hooks/flightPlans/usePrepreparedFlightPlans.ts,,19,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 19 lines of code,src/api-hooks/flightPlans/useFullPreparedFlightPlans.ts,,19,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 18 lines of code,src/api-hooks/flightPlans/useFlightPlansList.ts,,18,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 17 lines of code,src/api-hooks/flightPlans/useSearchedFlightPlans.ts,,17,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 17 lines of code,src/api-hooks/points/useSearchedPoints.ts,,17,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 15 lines of code,src/hooks/consts/useGetPiloot.ts,,15,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 15 lines of code,src/hooks/consts/useGetActiviteis.ts,,15,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 15 lines of code,src/hooks/consts/useGetOrganisaties.ts,,15,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 15 lines of code,src/hooks/consts/useGetWaarnemers.ts,,15,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 15 lines of code,src/hooks/consts/useGetRegios.ts,,15,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 15 lines of code,src/hooks/consts/useGetLuchtvaartuig.ts,,15,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 14 lines of code,src/api-hooks/finishedPlans/useSingleFinishedPlan.ts,,14,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 14 lines of code,src/api-hooks/finishedPlans/useFinishedPlanPath.ts,,14,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 13 lines of code,src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/attachmentDisplayUrl.ts,,13,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 13 lines of code,src/api-hooks/points/useDuplicateOmschrijvingCount.ts,,13,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 12 lines of code,src/api-hooks/consts/useActiviteitenQuery.ts,,12,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 12 lines of code,src/api-hooks/consts/usePilotenQuery.ts,,12,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 12 lines of code,src/api-hooks/consts/useOrganisatiesQuery.ts,,12,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 12 lines of code,src/api-hooks/consts/useLuchtvaartuigQuery.ts,,12,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 12 lines of code,src/api-hooks/flightPlans/usePointFlightPlans.ts,,12,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 12 lines of code,src/api-hooks/consts/useWaarnemersQuery.ts,,12,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 12 lines of code,src/api-hooks/consts/useRegiosQuery.ts,,12,,,
ARCH-03,Component independence,RAW,HIGH,Interface module with 10 lines of code,src/api-hooks/emails/useEmailsList.ts,,10,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 186 lines of code,src/helpers/ArcGISHelpers/createGeometryGraphic.ts,,186,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 158 lines of code,src/hooks/hover-click-handlers/useFeatureLayerPopup.ts,,158,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 156 lines of code,src/hooks/hover-click-handlers/useDrawPath.ts,,156,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 140 lines of code,src/hooks/hover-click-handlers/useFeatureLayerLabels.ts,,140,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 138 lines of code,src/helpers/ArcGISHelpers/createGeometryMapGraphics.ts,,138,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 130 lines of code,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts,,130,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 127 lines of code,src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts,,127,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 122 lines of code,src/helpers/ArcGISHelpers/createPointMapGraphics.ts,,122,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 113 lines of code,src/helpers/ArcGISHelpers/createPointGraphic.ts,,113,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 105 lines of code,backend/src/app.ts,,105,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 99 lines of code,src/lib/invalidateAfterMutation.ts,,99,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 97 lines of code,src/helpers/arcgis/deleteArcgisAttachment.ts,,97,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 97 lines of code,src/hooks/popUpModal/usePopupController.ts,,97,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 93 lines of code,src/helpers/ArcGISHelpers/createMapView.ts,,93,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 88 lines of code,src/helpers/ArcGISHelpers/bufferGraphics.ts,,88,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 74 lines of code,src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/usePointPlanImages.ts,,74,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 69 lines of code,src/hooks/layout/useResizableSidebar.ts,,69,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 68 lines of code,src/hooks/zustand/shared/flightPlanFormFields.ts,,68,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 66 lines of code,src/Components/HomePage/Body/Right/SelectedPlansPointsList/Common/useGeometryPlanImages.ts,,66,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 60 lines of code,src/hooks/filters/useFilterPoints.ts,,60,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 56 lines of code,src/helpers/ArcGISHelpers/finishedPlanMapGraphics.ts,,56,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 54 lines of code,src/helpers/ArcGISHelpers/createPin.ts,,54,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 53 lines of code,src/helpers/points/buildPointUpdatePayload.ts,,53,,,
ARCH-03,Component independence,RAW,MEDIUM,Interface module with 46 lines of code,src/hooks/flightPlan/usePopulateFlightPlanFormEffect.ts,,46,,,
