ID,Path,Component,Lines of code,Duplication percentage,Start line,End line
e0e26502-07c7-4969-b75f-c235697611b5,src/Components/HomePage/Body/Bottom/PointsView/index.tsx,HomePage,12,14.457831,84,95
e0e26502-07c7-4969-b75f-c235697611b5,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,HomePage,12,8.510638,30,41
e0e26502-07c7-4969-b75f-c235697611b5,src/Components/HomePage/Body/Bottom/PointsView/common/hooks/useMapGraphics.ts,HomePage,12,8.510638,204,215
1fde25f6-1c16-458a-af8e-9ad37240283e,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/index.tsx,HomePage,12,30.76923,39,50
1fde25f6-1c16-458a-af8e-9ad37240283e,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1.tsx,HomePage,12,20.689655,51,62
1fde25f6-1c16-458a-af8e-9ad37240283e,src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step1.tsx,HomePage,12,20.689655,80,91
36826985-0c9c-4f73-b273-64101912c10d,backend/src/routes/timeslider/getGeometryPlanImages.ts,backend,24,31.16883,44,73
36826985-0c9c-4f73-b273-64101912c10d,backend/src/routes/timeslider/getPointPlanImages.ts,backend,24,32.432434,42,71
20518fff-dcdc-4f88-a049-08282f081ac9,src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx,HomePage,23,17.164179,16,45
20518fff-dcdc-4f88-a049-08282f081ac9,src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step1/Content/SinglePlan.tsx,HomePage,23,19.32773,18,47
