Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
40 lines of code for unit Buttons.tsx.handleDelete(),MEDIUM,RAW,2026-06-04,26,Buttons.tsx.handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx#L26:77,TypeScript,40,6,0
40 lines of code for unit useCreateReportState.ts,MEDIUM,RAW,2026-06-04,26,useCreateReportState.ts,src/hooks/zustand/nabewerking/useCreateReportState.ts#L1:87,TypeScript,40,1,0
40 lines of code for unit exportShp(),MEDIUM,RAW,2026-06-04,26,exportShp(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/ListPointsFunctions/index.tsx#L120:169,TypeScript,40,3,0
"40 lines of code for unit reportAgentStatus.ts.RequestHandler(any,any)",MEDIUM,RAW,2026-06-04,26,"reportAgentStatus.ts.RequestHandler(any,any)",backend/src/routes/devices-updates/agent/reportAgentStatus.ts#L15:59,TypeScript,40,11,2
40 lines of code for unit exportExcel(FlightPlanType),MEDIUM,RAW,2026-06-04,26,exportExcel(FlightPlanType),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx#L30:32,TypeScript,40,17,1
40 lines of code for unit deleteImage(number),MEDIUM,RAW,2026-06-06,24,deleteImage(number),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L69:113,TypeScript,40,9,1
39 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Buttons.tsx#L48:97,TypeScript,39,5,0
39 lines of code for unit FormInputs.tsx.FormInputs(),MEDIUM,RAW,2026-06-04,26,FormInputs.tsx.FormInputs(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx#L12:117,TypeScript,39,1,0
39 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L71:111,TypeScript,39,5,0
39 lines of code for unit createPlanBoundingBoxGraphic.ts,MEDIUM,RAW,2026-06-06,24,createPlanBoundingBoxGraphic.ts,src/helpers/ArcGISHelpers/createPlanBoundingBoxGraphic.ts#L1:67,TypeScript,39,1,0
"39 lines of code for unit selectedPlansPointsList.ts.drawHoverPin(__esri.GraphicsLayer,number,number,number)",MEDIUM,RAW,2026-06-04,26,"selectedPlansPointsList.ts.drawHoverPin(__esri.GraphicsLayer,number,number,number)",src/helpers/timeslider/selectedPlansPointsList.ts#L115:161,TypeScript,39,1,4
"39 lines of code for unit handleEditSave(GeometryEditDraft,GeometryPointRow[])",MEDIUM,RAW,2026-06-04,26,"handleEditSave(GeometryEditDraft,GeometryPointRow[])",src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L109:155,TypeScript,39,11,2
38 lines of code for unit submitStep2(),MEDIUM,RAW,2026-06-10,20,submitStep2(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx#L52:93,TypeScript,38,4,0
38 lines of code for unit exportMap(),MEDIUM,RAW,2026-06-04,26,exportMap(),src/Components/HomePage/Body/Left/Tools/Exporter/index.tsx#L30:76,TypeScript,38,6,0
"38 lines of code for unit getGeometries.ts.getGeometries(Request,Response)",MEDIUM,RAW,2026-06-04,26,"getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts#L6:52,TypeScript,38,6,2
38 lines of code for unit spoedReportHtml.ts,MEDIUM,RAW,2026-06-29,1,spoedReportHtml.ts,backend/src/routes/emails/spoedReportHtml.ts#L1:30,TypeScript,38,1,0
38 lines of code for unit arcgisTokenConfig.ts.resolveArcgisTokenConfig(ArcgisTokenConfig),MEDIUM,RAW,2026-06-30,0,arcgisTokenConfig.ts.resolveArcgisTokenConfig(ArcgisTokenConfig),backend/src/services/arcgisTokenConfig.ts#L15:55,TypeScript,38,21,1
38 lines of code for unit handleDirectDownload(),MEDIUM,RAW,2026-06-04,26,handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts#L14:54,TypeScript,38,6,0
38 lines of code for unit ImageGallery.tsx.ImageGallery(any),MEDIUM,RAW,2026-06-04,26,ImageGallery.tsx.ImageGallery(any),src/Components/HomePage/Body/Common/ImageGallery.tsx#L99:133,TypeScript,38,7,1
38 lines of code for unit useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),MEDIUM,RAW,2026-06-04,26,useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts#L39:94,TypeScript,38,8,1
38 lines of code for unit graphicPosition(),MEDIUM,RAW,2026-06-04,26,graphicPosition(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L32:80,TypeScript,38,7,0
37 lines of code for unit createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),MEDIUM,RAW,2026-06-04,26,createQuadrantGraphic.ts.createQuadrantGraphic(EnrichedPointType[]),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/createQuadrantGraphic.ts#L6:52,TypeScript,37,5,1
37 lines of code for unit oidc.ts.getOidcClientFor(any),MEDIUM,RAW,2026-06-04,26,oidc.ts.getOidcClientFor(any),backend/src/routes/auth/oidc.ts#L41:88,TypeScript,37,9,1
37 lines of code for unit index.tsx.AddToPlan(),MEDIUM,RAW,2026-06-04,26,index.tsx.AddToPlan(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx#L26:43,TypeScript,37,4,0
37 lines of code for unit handleEditClick(Geometry),MEDIUM,RAW,2026-06-04,26,handleEditClick(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx#L64:102,TypeScript,37,7,1
37 lines of code for unit popUpState.ts,MEDIUM,RAW,2026-06-04,26,popUpState.ts,src/helpers/ZustandStates/popUpState.ts#L1:72,TypeScript,37,1,0
37 lines of code for unit useRenderPlanGeometries.ts.useRenderPlanGeometries(),MEDIUM,RAW,2026-06-04,26,useRenderPlanGeometries.ts.useRenderPlanGeometries(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts#L15:59,TypeScript,37,7,0
36 lines of code for unit Buttons.tsx.Step2Buttons(),MEDIUM,RAW,2026-06-04,26,Buttons.tsx.Step2Buttons(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Buttons.tsx#L12:49,TypeScript,36,1,0
36 lines of code for unit useGetFlightTimesDistance.ts.useGetFlightTimesDistance(any),MEDIUM,RAW,2026-06-04,26,useGetFlightTimesDistance.ts.useGetFlightTimesDistance(any),src/hooks/useGetFlightTimesDistance.ts#L5:84,TypeScript,36,11,1
36 lines of code for unit handleBuffer(),MEDIUM,RAW,2026-06-04,26,handleBuffer(),src/Components/HomePage/Body/Left/Common/ResultTab/PointListBuffer.tsx#L24:67,TypeScript,36,2,0
36 lines of code for unit Buttons.tsx.Buttons(any),MEDIUM,RAW,2026-06-04,26,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/Buttons.tsx#L16:55,TypeScript,36,1,1
36 lines of code for unit handleClickTab(any),MEDIUM,RAW,2026-06-04,26,handleClickTab(any),src/Components/HomePage/Head/HeadButtonsTools.tsx#L30:73,TypeScript,36,7,1
36 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx#L44:82,TypeScript,36,3,0
36 lines of code for unit useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),MEDIUM,RAW,2026-06-04,26,useNearestPointClick.ts.useNearestPointClick(UseNearestPointClickOptions),src/hooks/hover-click-handlers/useNearestPointClick.ts#L17:72,TypeScript,36,11,1
"36 lines of code for unit updateUser.ts.updateUser(Request,Response)",MEDIUM,RAW,2026-06-04,26,"updateUser.ts.updateUser(Request,Response)",backend/src/routes/users/updateUser.ts#L4:44,TypeScript,36,5,2
36 lines of code for unit index.tsx.EditPointDetails(),MEDIUM,RAW,2026-06-04,26,index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/index.tsx#L11:62,TypeScript,36,2,0
"36 lines of code for unit resetPassword.ts.handleResetPassword(Request,Response)",MEDIUM,RAW,2026-06-04,26,"resetPassword.ts.handleResetPassword(Request,Response)",backend/src/routes/keycloak/management/users/resetPassword.ts#L7:50,TypeScript,36,7,2
"35 lines of code for unit db.ts.releaseStaleCommands(any,string)",MEDIUM,RAW,2026-06-05,25,"db.ts.releaseStaleCommands(any,string)",backend/src/routes/devices-updates/db.ts#L171:210,TypeScript,35,2,2
35 lines of code for unit PointsList.tsx.PointsList(any),MEDIUM,RAW,2026-06-04,26,PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Common/ResultTab/PointsList.tsx#L16:48,TypeScript,35,1,1
35 lines of code for unit SinglePlan.tsx.SinglePlan(any),MEDIUM,RAW,2026-06-04,26,SinglePlan.tsx.SinglePlan(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step1/SinglePlan.tsx#L8:55,TypeScript,35,1,1
35 lines of code for unit ParentItem.tsx.ParentItem(any),MEDIUM,RAW,2026-06-04,26,ParentItem.tsx.ParentItem(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItem.tsx#L5:74,TypeScript,35,2,1
"35 lines of code for unit attachments.ts.fetchAttachmentsForPoint(string,number)",MEDIUM,RAW,2026-06-04,26,"attachments.ts.fetchAttachmentsForPoint(string,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachments.ts#L8:49,TypeScript,35,5,2
35 lines of code for unit index.tsx.Points(any),MEDIUM,RAW,2026-06-04,26,index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx#L26:227,TypeScript,35,7,1
"34 lines of code for unit templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",MEDIUM,RAW,2026-06-30,0,"templatePlanHelpers.ts.fetchTemplateFlightPlanList(Request,Response)",backend/src/helpers/queries/templates/templatePlanHelpers.ts#L22:63,TypeScript,34,3,2
34 lines of code for unit useFinishedPlansState.ts,MEDIUM,RAW,2026-06-04,26,useFinishedPlansState.ts,src/hooks/zustand/nabewerking/useFinishedPlansState.ts#L1:95,TypeScript,34,1,0
"34 lines of code for unit updateUserRoles.ts.updateUserRoles(string,string[],Request)",MEDIUM,RAW,2026-06-04,26,"updateUserRoles.ts.updateUserRoles(string,string[],Request)",backend/src/routes/keycloak/management/users/updateUserRoles.ts#L7:80,TypeScript,34,9,3
34 lines of code for unit index.tsx.Step2(),MEDIUM,RAW,2026-06-04,26,index.tsx.Step2(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/index.tsx#L13:59,TypeScript,34,5,0
34 lines of code for unit exportShp(),MEDIUM,RAW,2026-06-04,26,exportShp(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx#L229:269,TypeScript,34,3,0
"34 lines of code for unit loginHandler.ts.RequestHandler(any,any)",MEDIUM,RAW,2026-06-04,26,"loginHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginHandler.ts#L8:52,TypeScript,34,5,2
34 lines of code for unit spoedReportPdf.ts.renderHtmlToPdfBuffer(string),MEDIUM,RAW,2026-06-29,1,spoedReportPdf.ts.renderHtmlToPdfBuffer(string),backend/src/routes/emails/spoedReportPdf.ts#L43:78,TypeScript,34,2,1
34 lines of code for unit uploadZip(),MEDIUM,RAW,2026-06-04,26,uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L21:61,TypeScript,34,11,0
"34 lines of code for unit filterGeometries(boolean,void)",MEDIUM,RAW,2026-06-04,26,"filterGeometries(boolean,void)",src/hooks/filters/useFilterGeometries.ts#L10:58,TypeScript,34,13,2
33 lines of code for unit useChangePlanStatusState.ts,MEDIUM,RAW,2026-06-04,26,useChangePlanStatusState.ts,src/hooks/zustand/nabewerking/useChangePlanStatusState.ts#L1:71,TypeScript,33,1,0
33 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),MEDIUM,RAW,2026-06-30,0,buildFinishedPlanQuery.ts.buildFinishedFlightPlansListQuery(unknown),backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L117:155,TypeScript,33,1,1
33 lines of code for unit submitStep1(),MEDIUM,RAW,2026-06-04,26,submitStep1(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/Buttons.tsx#L38:72,TypeScript,33,4,0
"33 lines of code for unit createFinishedPlan.ts.createFinishedPlan(Request,Response)",MEDIUM,RAW,2026-06-04,26,"createFinishedPlan.ts.createFinishedPlan(Request,Response)",backend/src/routes/finished_plans/createFinishedPlan.ts#L29:66,TypeScript,33,5,2
33 lines of code for unit handleSelectAll(),MEDIUM,RAW,2026-06-04,26,handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx#L21:57,TypeScript,33,10,0
33 lines of code for unit usePlanDuplicateState.ts,MEDIUM,RAW,2026-06-04,26,usePlanDuplicateState.ts,src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/helpers/usePlanDuplicateState.ts#L1:75,TypeScript,33,4,0
33 lines of code for unit handleUpdate(),MEDIUM,RAW,2026-06-04,26,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L28:65,TypeScript,33,4,0
33 lines of code for unit patchCoords(any),MEDIUM,RAW,2026-06-10,20,patchCoords(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub2.tsx#L42:76,TypeScript,33,11,1
33 lines of code for unit BuildTimesliderPlanImagesQueryOptions.buildTimesliderPlanImagesQuery(BuildTimesliderPlanImagesQueryOptions),MEDIUM,RAW,2026-06-30,0,BuildTimesliderPlanImagesQueryOptions.buildTimesliderPlanImagesQuery(BuildTimesliderPlanImagesQueryOptions),backend/src/helpers/queries/timeslider/timesliderPlanImages.ts#L22:58,TypeScript,33,3,1
33 lines of code for unit handleMapClick(__esri.ViewClickEvent),MEDIUM,RAW,2026-06-06,24,handleMapClick(__esri.ViewClickEvent),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoMapClickHandler.ts#L16:52,TypeScript,33,7,1
33 lines of code for unit CurrentGeometriesList.tsx.CurrentGeometriesList(),MEDIUM,RAW,2026-06-04,26,CurrentGeometriesList.tsx.CurrentGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx#L10:36,TypeScript,33,6,0
32 lines of code for unit BasemapWidget.tsx.BasemapWidget(),MEDIUM,RAW,2026-06-04,26,BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx#L6:24,TypeScript,32,7,0
32 lines of code for unit index.tsx.FiltersSection(),MEDIUM,RAW,2026-06-04,26,index.tsx.FiltersSection(),src/Components/HomePage/Body/Left/Common/FiltersSection/index.tsx#L17:52,TypeScript,32,3,0
32 lines of code for unit SingleGeometry.tsx.SingleGeometry(any),MEDIUM,RAW,2026-06-04,26,SingleGeometry.tsx.SingleGeometry(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/SingleGeometry.tsx#L8:82,TypeScript,32,5,1
32 lines of code for unit index.tsx.formatValue(any),MEDIUM,RAW,2026-06-04,26,index.tsx.formatValue(any),src/Components/HomePage/Body/Common/FeatureLayerPopup/index.tsx#L119:158,TypeScript,32,12,1
32 lines of code for unit PointsList.tsx.PointsList(any),MEDIUM,RAW,2026-06-04,26,PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx#L11:24,TypeScript,32,7,1
32 lines of code for unit ReadOnlyVanTotRange.tsx.ReadOnlyVanTotRange(Props),MEDIUM,RAW,2026-06-04,26,ReadOnlyVanTotRange.tsx.ReadOnlyVanTotRange(Props),src/Components/TimesliderItemDetailPage/sections/ReadOnlyVanTotRange.tsx#L22:80,TypeScript,32,5,1
32 lines of code for unit index.tsx.Step1(),MEDIUM,RAW,2026-06-04,26,index.tsx.Step1(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/index.tsx#L17:42,TypeScript,32,2,0
32 lines of code for unit createSymbols.ts,MEDIUM,RAW,2026-06-04,26,createSymbols.ts,src/helpers/ArcGISHelpers/createSymbols.ts#L1:52,TypeScript,32,1,0
32 lines of code for unit createPointFromImportDb.ts.buildBulkInsertQuery(NormalizedImportRow[]),MEDIUM,RAW,2026-06-30,0,createPointFromImportDb.ts.buildBulkInsertQuery(NormalizedImportRow[]),backend/src/helpers/createPointFromImportDb.ts#L65:101,TypeScript,32,1,1
"31 lines of code for unit fetchFlightPlanList.ts.fetchFlightPlanList(Request,Response,FetchFlightPlanListOptions)",MEDIUM,RAW,2026-06-30,0,"fetchFlightPlanList.ts.fetchFlightPlanList(Request,Response,FetchFlightPlanListOptions)",backend/src/helpers/queries/flight-plans/fetchFlightPlanList.ts#L21:60,TypeScript,31,7,3
31 lines of code for unit useTimesliderImagePageData.ts.parseQuery(URLSearchParams),MEDIUM,RAW,2026-06-04,26,useTimesliderImagePageData.ts.parseQuery(URLSearchParams),src/Components/TimesliderItemDetailPage/useTimesliderImagePageData.ts#L29:59,TypeScript,31,14,1
31 lines of code for unit db.ts.ensureDevicesUpdatesSchema(),MEDIUM,RAW,2026-06-04,26,db.ts.ensureDevicesUpdatesSchema(),backend/src/routes/devices-updates/db.ts#L11:41,TypeScript,31,3,0
31 lines of code for unit Buttons.tsx.Buttons(),MEDIUM,RAW,2026-06-04,26,Buttons.tsx.Buttons(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/Buttons.tsx#L15:43,TypeScript,31,2,0
31 lines of code for unit handleUpload(React.FormEvent<HTMLFormElement>),MEDIUM,RAW,2026-06-04,26,handleUpload(React.FormEvent<HTMLFormElement>),src/Components/InstallationsPage/index.tsx#L53:87,TypeScript,31,8,1
31 lines of code for unit index.tsx.Details(),MEDIUM,RAW,2026-06-04,26,index.tsx.Details(),src/Components/HomePage/Body/Bottom/PlansView/Details/index.tsx#L21:179,TypeScript,31,12,0
31 lines of code for unit handleSubmit(),MEDIUM,RAW,2026-06-04,26,handleSubmit(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/index.tsx#L39:73,TypeScript,31,4,0
"31 lines of code for unit callbackHandler.ts.RequestHandler(any,any)",MEDIUM,RAW,2026-06-04,26,"callbackHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/callbackHandler.ts#L9:48,TypeScript,31,5,2
31 lines of code for unit index.tsx.ChangeFlightPlanStatus(),MEDIUM,RAW,2026-06-04,26,index.tsx.ChangeFlightPlanStatus(),src/Components/HomePage/Body/Left/Nabewerking/ChangeFlightPlanStatus/index.tsx#L14:77,TypeScript,31,4,0
31 lines of code for unit Fase3.tsx.Fase3(any),MEDIUM,RAW,2026-06-04,26,Fase3.tsx.Fase3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/Fase3.tsx#L12:122,TypeScript,31,7,1
30 lines of code for unit index.tsx.Step2(),LOW,RAW,2026-06-04,26,index.tsx.Step2(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/index.tsx#L21:103,TypeScript,30,3,0
30 lines of code for unit Form.tsx.Form(),LOW,RAW,2026-06-04,26,Form.tsx.Form(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Form.tsx#L5:41,TypeScript,30,1,0
"30 lines of code for unit getFinishedPlansTimeslider.ts.getFinishedPlansTimeslider(Request,Response)",LOW,RAW,2026-06-04,26,"getFinishedPlansTimeslider.ts.getFinishedPlansTimeslider(Request,Response)",backend/src/routes/timeslider/getFinishedPlansTimeslider.ts#L7:43,TypeScript,30,4,2
"30 lines of code for unit deletePoint.ts.deletePoint(Request,Response)",LOW,RAW,2026-06-04,26,"deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/finished_plans/deletePoint.ts#L4:39,TypeScript,30,5,2
"30 lines of code for unit keycloakAdminClient.ts.fetchClientRoleNamesForUser(string,string,string)",LOW,RAW,2026-06-29,1,"keycloakAdminClient.ts.fetchClientRoleNamesForUser(string,string,string)",backend/src/routes/keycloak/management/users/keycloakAdminClient.ts#L55:93,TypeScript,30,5,3
"30 lines of code for unit createAttachment.ts.createAttachment(Request,Response)",LOW,RAW,2026-06-04,26,"createAttachment.ts.createAttachment(Request,Response)",backend/src/routes/finished_plans/createAttachment.ts#L6:42,TypeScript,30,7,2
30 lines of code for unit index.tsx.FlightPlans(any),LOW,RAW,2026-06-04,26,index.tsx.FlightPlans(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/index.tsx#L9:46,TypeScript,30,4,1
30 lines of code for unit index.tsx.EditPointDetails(),LOW,RAW,2026-06-04,26,index.tsx.EditPointDetails(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/index.tsx#L14:84,TypeScript,30,2,0
30 lines of code for unit exportShp(),LOW,RAW,2026-06-04,26,exportShp(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/FlightPlans/FlightPlansList/DropDown.tsx#L143:178,TypeScript,30,1,0
30 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-10,20,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Buttons.tsx#L16:51,TypeScript,30,1,1
"30 lines of code for unit fileDownload.ts.downloadWithPasswordHandler(any,any)",LOW,RAW,2026-06-04,26,"fileDownload.ts.downloadWithPasswordHandler(any,any)",backend/src/routes/fileDownload.ts#L78:117,TypeScript,30,6,2
30 lines of code for unit FotoPanel.tsx.FotoPanel(any),LOW,RAW,2026-06-06,24,FotoPanel.tsx.FotoPanel(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx#L24:64,TypeScript,30,2,1
30 lines of code for unit handleClick(__esri.ViewClickEvent),LOW,RAW,2026-06-04,26,handleClick(__esri.ViewClickEvent),src/hooks/features/useRenderPoints.ts#L100:139,TypeScript,30,6,1
30 lines of code for unit handleConfirm(),LOW,RAW,2026-06-04,26,handleConfirm(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/ConfirmButton.tsx#L20:55,TypeScript,30,5,0
30 lines of code for unit App.tsx.App(),LOW,RAW,2026-06-04,26,App.tsx.App(),src/App.tsx#L16:65,TypeScript,30,7,0
"30 lines of code for unit AttachmentsByPointId.insertNewPlanPoint(PoolClient,FinishedPlanPoint,number)",LOW,RAW,2026-06-30,0,"AttachmentsByPointId.insertNewPlanPoint(PoolClient,FinishedPlanPoint,number)",backend/src/helpers/createFinishedPlanDb.ts#L70:107,TypeScript,30,23,3
"30 lines of code for unit createFlightPlan.ts.createFlightPlan(Request,Response)",LOW,RAW,2026-06-04,26,"createFlightPlan.ts.createFlightPlan(Request,Response)",backend/src/routes/flightPlans/createFlightPlan.ts#L10:44,TypeScript,30,4,2
30 lines of code for unit renderDownloadPage.ts.renderDownloadPage(any),LOW,RAW,2026-06-05,25,renderDownloadPage.ts.renderDownloadPage(any),backend/src/helpers/renderDownloadPage.ts#L21:54,TypeScript,30,2,1
30 lines of code for unit Form.tsx.Form(),LOW,RAW,2026-06-04,26,Form.tsx.Form(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step3/Form.tsx#L5:41,TypeScript,30,1,0
30 lines of code for unit PointsList.tsx.PointsList(any),LOW,RAW,2026-06-04,26,PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/PointsList.tsx#L11:36,TypeScript,30,3,1
30 lines of code for unit index.tsx.Step3(any),LOW,RAW,2026-06-04,26,index.tsx.Step3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step3/index.tsx#L19:107,TypeScript,30,3,1
30 lines of code for unit index.tsx.StepNo(any),LOW,RAW,2026-06-04,26,index.tsx.StepNo(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepNo/index.tsx#L9:86,TypeScript,30,2,1
"30 lines of code for unit flightPlanColumns.ts.buildFlightPlanSelectColumns(FlightPlanColumnPreset,string,string)",LOW,RAW,2026-06-30,0,"flightPlanColumns.ts.buildFlightPlanSelectColumns(FlightPlanColumnPreset,string,string)",backend/src/helpers/queries/flight-plans/flightPlanColumns.ts#L26:63,TypeScript,30,2,3
30 lines of code for unit pointColumnKeys.ts,LOW,RAW,2026-06-29,1,pointColumnKeys.ts,src/helpers/points/pointColumnKeys.ts#L1:31,TypeScript,30,1,0
30 lines of code for unit fileDownload.ts,LOW,RAW,2026-06-04,26,fileDownload.ts,backend/src/routes/fileDownload.ts#L1:23,TypeScript,30,2,0
"29 lines of code for unit syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(FinishedFlightPlanType,FinishedGeometryType,number,AttachmentType[])",LOW,RAW,2026-06-06,24,"syncAttachmentsInPlan.ts.syncGeometryAttachmentsInPlan(FinishedFlightPlanType,FinishedGeometryType,number,AttachmentType[])",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/syncAttachmentsInPlan.ts#L31:72,TypeScript,29,5,4
29 lines of code for unit Section1.tsx.Section1(any),LOW,RAW,2026-06-04,26,Section1.tsx.Section1(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Overig/Section1.tsx#L5:41,TypeScript,29,1,1
29 lines of code for unit index.tsx.Left(any),LOW,RAW,2026-06-04,26,index.tsx.Left(any),src/Components/HomePage/Body/Left/index.tsx#L32:120,TypeScript,29,1,1
"29 lines of code for unit useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(MapView|null,string,number,void)",LOW,RAW,2026-06-10,20,"useDrawingToolLifecycle.ts.useDrawingToolStep2Lifecycle(MapView|null,string,number,void)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/useDrawingToolLifecycle.ts#L66:105,TypeScript,29,6,4
29 lines of code for unit NewPointsList.tsx.NewPointsList(),LOW,RAW,2026-06-04,26,NewPointsList.tsx.NewPointsList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewPointsList.tsx#L9:17,TypeScript,29,3,0
29 lines of code for unit refreshToken.ts.refreshToken(),LOW,RAW,2026-06-04,26,refreshToken.ts.refreshToken(),src/helpers/refreshToken.ts#L6:34,TypeScript,29,1,0
